Employee Name,Client,Project,Service,Start Date,End Date,Start Time,End Time,Number of hours,Amount
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/6/26,7/6/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Kentik,Kentik-Sales Collateral,Sales Collateral,7/6/26,7/6/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Circus Bella,Circus Bella-Website Design,Website Design,7/6/26,7/6/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Kentik,Kentik-Templates,Templates,7/6/26,7/6/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Kentik,Kentik-Templates,Templates,7/6/26,7/6/26,1:00:00 PM,3:00:00 PM,2,200
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,7/6/26,7/6/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/6/26,7/6/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/6/26,7/6/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/6/26,7/6/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/6/26,7/6/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Kentik,Kentik-Templates,Templates,7/6/26,7/6/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/7/26,7/7/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/7/26,7/7/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Business Development/Executive Coaching,Business Development/Executive Coaching,7/7/26,7/7/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/7/26,7/7/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/7/26,7/7/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Circus Bella,Circus Bella-Website Design,Website Design,7/7/26,7/7/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Kentik,Kentik-Sales Collateral,Sales Collateral,7/7/26,7/7/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Kentik,Kentik-Templates,Templates,7/7/26,7/7/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/7/26,7/7/26,9:00:00 AM,1:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,7/7/26,7/7/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Kentik,Kentik-Sales Collateral,Sales Collateral,7/7/26,7/7/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/7/26,7/7/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/7/26,7/7/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Kentik,Kentik-Sales Collateral,Sales Collateral,7/7/26,7/7/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Kentik,Kentik-Templates,Templates,7/7/26,7/7/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/8/26,7/8/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/8/26,7/8/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Business Development/Executive Coaching,Business Development/Executive Coaching,7/8/26,7/8/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,UC Berkeley,UC Berkeley-Presentations,Presentations,7/8/26,7/8/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/8/26,7/8/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/8/26,7/8/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Kentik,Kentik-Sales Collateral,Sales Collateral,7/8/26,7/8/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Kentik,Kentik-Templates,Templates,7/8/26,7/8/26,1:00:00 PM,3:00:00 PM,2,300
Brittany Luby,Bay Area Made,Bay Area Made-Website Design,Website Design,7/8/26,7/8/26,3:00:00 PM,5:00:00 PM,2,300
Eliza Auseillo,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/8/26,7/8/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Kentik,Kentik-Templates,Templates,7/8/26,7/8/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Kentik,Kentik-Sales Collateral,Sales Collateral,7/8/26,7/8/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/8/26,7/8/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/8/26,7/8/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/8/26,7/8/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/8/26,7/8/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Kentik,Kentik-Templates,Templates,7/8/26,7/8/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/9/26,7/9/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/9/26,7/9/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Business Development/Executive Coaching,Business Development/Executive Coaching,7/9/26,7/9/26,8:30:00 AM,1:30:00 PM,5,1000
Ali Lawrence,Lightstep,Lightstep-Business Development/Executive Coaching,Business Development/Executive Coaching,7/9/26,7/9/26,1:30:00 PM,6:30:00 PM,5,1000
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/9/26,7/9/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/9/26,7/9/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Kentik,Kentik-Sales Collateral,Sales Collateral,7/9/26,7/9/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Kentik,Kentik-Templates,Templates,7/9/26,7/9/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/9/26,7/9/26,9:00:00 AM,1:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,7/9/26,7/9/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/9/26,7/9/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/9/26,7/9/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,UC Merced,UC Merced-Website Design,Website Design,7/9/26,7/9/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Kentik,Kentik-Sales Collateral,Sales Collateral,7/9/26,7/9/26,9:00:00 AM,11:00:00 AM,2,300
Priscilla Vega,Kentik,Kentik-Templates,Templates,7/9/26,7/9/26,11:00:00 AM,3:00:00 PM,4,600
Priscilla Vega,Circus Bella,Circus Bella-Website Design,Website Design,7/9/26,7/9/26,3:00:00 PM,5:00:00 PM,2,300
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/10/26,7/10/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Alameda Health System,Alameda Health System-Website Design,Website Design,7/10/26,7/10/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Kentik,Kentik-Sales Collateral,Sales Collateral,7/10/26,7/10/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/10/26,7/10/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/10/26,7/10/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Alameda Health System,Alameda Health System-Website Design,Website Design,7/10/26,7/10/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Kentik,Kentik-Sales Collateral,Sales Collateral,7/10/26,7/10/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Kentik,Kentik-Templates,Templates,7/10/26,7/10/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Kentik,Kentik-Sales Collateral,Sales Collateral,7/10/26,7/10/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Kentik,Kentik-Templates,Templates,7/10/26,7/10/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Amanda Hunt,Amanda Hunt-Book Design,Book Design,7/10/26,7/10/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/10/26,7/10/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/10/26,7/10/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Alameda Health System,Alameda Health System-Website Design,Website Design,7/10/26,7/10/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Alameda Health System,Alameda Health System-Document & Reports,Document & Reports,7/10/26,7/10/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,UC Berkeley,UC Berkeley-Presentations,Presentations,7/10/26,7/10/26,1:00:00 PM,2:00:00 PM,1,150
Priscilla Vega,Bay Area Made,Bay Area Made-Website Design,Website Design,7/10/26,7/10/26,2:00:00 PM,5:00:00 PM,3,450
Alexis Joseph,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/13/26,7/13/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,UC Merced,UC Merced-Website Design,Website Design,7/13/26,7/13/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,UC Merced,UC Merced-Website Design,Website Design,7/13/26,7/13/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,UC Merced,UC Merced-Website Design,Website Design,7/13/26,7/13/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,UC Berkeley,UC Berkeley-Presentations,Presentations,7/13/26,7/13/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/14/26,7/14/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/14/26,7/14/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,UC Merced,UC Merced-Website Design,Website Design,7/14/26,7/14/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,UC Merced,UC Merced-Design System Application,Design System Application,7/14/26,7/14/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/14/26,7/14/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/14/26,7/14/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,UC Merced,UC Merced-Website Design,Website Design,7/14/26,7/14/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Brand Guidelines,Brand Guidelines,7/15/26,7/15/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/15/26,7/15/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Bay Area Made,Bay Area Made-Website Design,Website Design,7/15/26,7/15/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,UC Merced,UC Merced-Website Design,Website Design,7/15/26,7/15/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,UC Merced,UC Merced-Design System Application,Design System Application,7/15/26,7/15/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/15/26,7/15/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/15/26,7/15/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/16/26,7/16/26,9:00:00 AM,10:00:00 AM,1,200
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/16/26,7/16/26,10:00:00 AM,2:00:00 PM,4,800
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/16/26,7/16/26,2:00:00 PM,5:00:00 PM,3,600
Ariana Wolf,Karen Santos,Karen Santos-Brand Guidelines,Brand Guidelines,7/16/26,7/16/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/16/26,7/16/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Brand Guidelines,Brand Guidelines,7/16/26,7/16/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/16/26,7/16/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/16/26,7/16/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,UC Merced,UC Merced-Website Design,Website Design,7/16/26,7/16/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Karen Santos,Karen Santos-Brand Guidelines,Brand Guidelines,7/17/26,7/17/26,9:00:00 AM,12:00:00 PM,3,600
Ali Lawrence,UC Merced,UC Merced-Design System Application,Design System Application,7/17/26,7/17/26,12:00:00 PM,4:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Design System Application,Design System Application,7/17/26,7/17/26,4:00:00 PM,5:00:00 PM,1,200
Ariana Wolf,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,UC Merced,UC Merced-Website Design,Website Design,7/17/26,7/17/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Karen Santos,Karen Santos-Brand Guidelines,Brand Guidelines,7/17/26,7/17/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/17/26,7/17/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/17/26,7/17/26,9:00:00 AM,10:00:00 AM,1,175
Matt Meickle,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,10:00:00 AM,2:00:00 PM,4,700
Matt Meickle,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,2:00:00 PM,5:00:00 PM,3,525
Priscilla Vega,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Amanda Hunt,Amanda Hunt-Website Design,Website Design,7/17/26,7/17/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,UC Berkeley,UC Berkeley-Infographics,Infographics,7/20/26,7/20/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,UC Merced,UC Merced-Website Design,Website Design,7/20/26,7/20/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/20/26,7/20/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/20/26,7/20/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,UC Merced,UC Merced-Design System Application,Design System Application,7/20/26,7/20/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/20/26,7/20/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,Bay Area Made,Bay Area Made-Website Design,Website Design,7/20/26,7/20/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,UC Merced,UC Merced-Website Design,Website Design,7/20/26,7/20/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,UC Merced,UC Merced-Design System Application,Design System Application,7/20/26,7/20/26,9:00:00 AM,11:00:00 AM,2,200
Eliza Auseillo,UC Berkeley,UC Berkeley-Infographics,Infographics,7/20/26,7/20/26,11:00:00 AM,1:00:00 PM,2,200
Eliza Auseillo,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/20/26,7/20/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,UC Merced,UC Merced-Design System Application,Design System Application,7/20/26,7/20/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/20/26,7/20/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/20/26,7/20/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/20/26,7/20/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Lahoma Furniture,Lahoma Furniture-Brand Guidelines,Brand Guidelines,7/20/26,7/20/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,UC Berkeley,UC Berkeley-Infographics,Infographics,7/20/26,7/20/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,UC Merced,UC Merced-Design System Application,Design System Application,7/21/26,7/21/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,UC Berkeley,UC Berkeley-Infographics,Infographics,7/21/26,7/21/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Brand Guidelines,Brand Guidelines,7/21/26,7/21/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/21/26,7/21/26,1:00:00 PM,5:00:00 PM,4,800
Ariana Wolf,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/21/26,7/21/26,9:00:00 AM,1:00:00 PM,4,1000
Ariana Wolf,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/21/26,7/21/26,1:00:00 PM,5:00:00 PM,4,1000
Brittany Luby,UC Berkeley,UC Berkeley-Infographics,Infographics,7/21/26,7/21/26,9:00:00 AM,1:00:00 PM,4,600
Brittany Luby,UC Merced,UC Merced-Website Design,Website Design,7/21/26,7/21/26,1:00:00 PM,5:00:00 PM,4,600
Eliza Auseillo,UC Merced,UC Merced-Design System Application,Design System Application,7/21/26,7/21/26,9:00:00 AM,1:00:00 PM,4,400
Eliza Auseillo,UC Berkeley,UC Berkeley-Infographics,Infographics,7/21/26,7/21/26,1:00:00 PM,5:00:00 PM,4,400
Katrina McHugh,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/21/26,7/21/26,9:00:00 AM,1:00:00 PM,4,700
Katrina McHugh,Lightstep,Lightstep-Visual Brand Identity,Visual Brand Identity,7/21/26,7/21/26,1:00:00 PM,5:00:00 PM,4,700
Matt Meickle,UC Merced,UC Merced-Design System Application,Design System Application,7/21/26,7/21/26,9:00:00 AM,1:00:00 PM,4,700
Matt Meickle,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/21/26,7/21/26,1:00:00 PM,5:00:00 PM,4,700
Priscilla Vega,Karen Santos,Karen Santos-Brand Guidelines,Brand Guidelines,7/21/26,7/21/26,9:00:00 AM,1:00:00 PM,4,600
Priscilla Vega,Lahoma Furniture,Lahoma Furniture-Brand Guidelines,Brand Guidelines,7/21/26,7/21/26,1:00:00 PM,5:00:00 PM,4,600
Alexis Joseph,UC Merced,UC Merced-Design System Application,Design System Application,7/22/26,7/22/26,9:00:00 AM,1:00:00 PM,4,800
Alexis Joseph,Lahoma Furniture,Lahoma Furniture-Visual Brand Identity,Visual Brand Identity,7/22/26,7/22/26,1:00:00 PM,5:00:00 PM,4,800
Ali Lawrence,UC Merced,UC Merced-Design System Application,Design System Application,7/22/26,7/22/26,9:00:00 AM,1:00:00 PM,4,800
Ali Lawrence,Dimond Merchants Association,Dimond Merchants Association-Facilitation,Facilitation,7/22/26,7/22/26,1:00:00 PM,5:00:00 PM,4,800
